lat,long,z
70.16349343,-26.97095663,347
70.1634933,-26.97016449,357
70.16349316,-26.96937235,367
70.16349303,-26.96858021,374
70.16349289,-26.96778807,386
70.16349274,-26.96699593,397
70.16349259,-26.96620379,408
70.16349244,-26.96541165,419
70.16349229,-26.96461951,428
70.16322622,-26.98600748,462
70.16322616,-26.98521535,448
70.16322609,-26.98442322,431
70.16322602,-26.98363109,418
70.16322595,-26.98283896,406
70.16322587,-26.98204683,394
70.16322579,-26.9812547,388
70.1632257,-26.98046257,384
70.16322562,-26.97967044,379
70.16322552,-26.97887831,367
70.16322543,-26.97808618,354
70.16322533,-26.97729405,345
70.16322523,-26.97650192,337
70.16322512,-26.97570979,328
70.16322501,-26.97491766,320
70.1632249,-26.97412553,320
70.16322479,-26.9733334,321
70.16322467,-26.97254127,324
70.16322454,-26.97174914,333
70.16322442,-26.97095701,343
70.16322429,-26.97016488,353
70.16322415,-26.96937275,361
70.16322402,-26.96858062,368
70.16322387,-26.96778849,379
70.16322373,-26.96699636,389
70.16322358,-26.96620423,400
70.16322343,-26.9654121,408
70.16322328,-26.96461997,419
70.16322312,-26.96382784,432
70.16295715,-26.98521554,453
70.16295708,-26.98442342,435
70.16295701,-26.9836313,424
70.16295694,-26.98283918,413
70.16295686,-26.98204706,404
70.16295678,-26.98125494,396
70.16295669,-26.98046282,390
70.1629566,-26.9796707,383
70.16295651,-26.97887858,371
70.16295642,-26.97808646,356
70.16295632,-26.97729434,350
70.16295622,-26.97650222,344
70.16295611,-26.9757101,335
70.162956,-26.97491798,326
70.16295589,-26.97412586,324
70.16295577,-26.97333374,323
70.16295565,-26.97254163,326
70.16295553,-26.97174951,332
70.1629554,-26.97095739,341
70.16295527,-26.97016527,352
70.16295514,-26.96937315,358
70.162955,-26.96858103,366
70.16295486,-26.96778891,373
70.16295472,-26.96699679,382
70.16295457,-26.96620467,391
70.16295442,-26.96541255,399
70.16295427,-26.96462043,411
70.16295411,-26.96382831,426
70.16268814,-26.98521573,465
70.16268807,-26.98442362,445
70.162688,-26.98363151,431
70.16268792,-26.9828394,421
70.16268785,-26.98204729,411
70.16268777,-26.98125518,400
70.16268768,-26.98046307,393
70.16268759,-26.97967097,386
70.1626875,-26.97887886,376
70.16268741,-26.97808675,363
70.16268731,-26.97729464,356
70.16268721,-26.97650253,350
70.1626871,-26.97571042,342
70.16268699,-26.97491831,332
70.16268688,-26.9741262,331
70.16268676,-26.97333409,328
70.16268664,-26.97254198,329
70.16268652,-26.97174987,337
70.16268639,-26.97095776,344
70.16268626,-26.97016565,352
70.16268613,-26.96937355,360
70.16268599,-26.96858144,367
70.16268585,-26.96778933,370
70.16268571,-26.96699722,377
70.16268556,-26.96620511,385
70.16268541,-26.965413,393
70.16268526,-26.96462089,405
70.1626851,-26.96382878,420
70.16268494,-26.96303667,431
70.16241906,-26.98442382,459
70.16241899,-26.98363172,446
70.16241891,-26.98283963,433
70.16241883,-26.98204753,421
70.16241875,-26.98125543,408
70.16241867,-26.98046333,399
70.16241858,-26.97967123,393
70.16241849,-26.97887913,382
70.16241839,-26.97808703,367
70.1624183,-26.97729493,360
70.16241819,-26.97650283,352
70.16241809,-26.97571073,344
70.16241798,-26.97491864,341
70.16241787,-26.97412654,342
70.16241775,-26.97333444,339
70.16241763,-26.97254234,336
70.16241751,-26.97175024,338
70.16241738,-26.97095814,343
70.16241725,-26.97016604,352
70.16241712,-26.96937394,363
70.16241698,-26.96858185,368
70.16241684,-26.96778975,371
70.1624167,-26.96699765,375
70.16241655,-26.96620555,382
70.1624164,-26.96541345,388
70.16241624,-26.96462135,398
70.16241609,-26.96382925,412
70.16241592,-26.96303715,428
70.16241576,-26.96224505,441
70.16215005,-26.98442403,469
70.16214998,-26.98363194,458
70.1621499,-26.98283985,443
70.16214982,-26.98204776,430
70.16214974,-26.98125567,417
70.16214966,-26.98046358,408
70.16214957,-26.97967149,401
70.16214948,-26.97887941,387
70.16214938,-26.97808732,370
70.16214928,-26.97729523,361
70.16214918,-26.97650314,354
70.16214908,-26.97571105,346
70.16214897,-26.97491896,348
70.16214886,-26.97412687,352
70.16214874,-26.97333479,351
70.16214862,-26.9725427,346
70.1621485,-26.97175061,345
70.16214837,-26.97095852,346
70.16214824,-26.97016643,352
70.16214811,-26.96937434,366
70.16214797,-26.96858225,369
70.16214783,-26.96779017,371
70.16214769,-26.96699808,376
70.16214754,-26.96620599,382
70.16214739,-26.9654139,388
70.16214723,-26.96462181,397
70.16214707,-26.96382972,410
70.16214691,-26.96303763,426
70.16214675,-26.96224555,437
70.16188096,-26.98363215,466
70.16188089,-26.98284007,452
70.16188081,-26.98204799,438
70.16188073,-26.98125592,422
70.16188065,-26.98046384,415
70.16188056,-26.97967176,409
70.16188047,-26.97887968,392
70.16188037,-26.9780876,371
70.16188027,-26.97729552,360
70.16188017,-26.97650345,356
70.16188007,-26.97571137,354
70.16187996,-26.97491929,355
70.16187984,-26.97412721,358
70.16187973,-26.97333513,357
70.16187961,-26.97254305,353
70.16187949,-26.97175098,350
70.16187936,-26.9709589,347
70.16187923,-26.97016682,350
70.1618791,-26.96937474,360
70.16187896,-26.96858266,369
70.16187882,-26.96779058,373
70.16187867,-26.96699851,378
70.16187853,-26.96620643,384
70.16187838,-26.96541435,390
70.16187822,-26.96462227,401
70.16187806,-26.96383019,415
70.1618779,-26.96303811,425
70.16187774,-26.96224604,431
70.16187757,-26.96145396,436
70.16161195,-26.98363236,477
70.16161188,-26.9828403,465
70.1616118,-26.98204823,449
70.16161172,-26.98125616,431
70.16161164,-26.98046409,419
70.16161155,-26.97967202,412
70.16161146,-26.97887995,398
70.16161136,-26.97808789,372
70.16161126,-26.97729582,364
70.16161116,-26.97650375,360
70.16161105,-26.97571168,361
70.16161095,-26.97491961,362
70.16161083,-26.97412755,363
70.16161072,-26.97333548,361
70.1616106,-26.97254341,356
70.16161047,-26.97175134,352
70.16161035,-26.97095927,348
70.16161022,-26.97016721,349
70.16161008,-26.96937514,361
70.16160995,-26.96858307,370
70.16160981,-26.967791,376
70.16160966,-26.96699893,381
70.16160952,-26.96620687,386
70.16160936,-26.9654148,393
70.16160921,-26.96462273,405
70.16160905,-26.96383066,417
70.16160889,-26.9630386,422
70.16160873,-26.96224653,423
70.16160856,-26.96145446,426
70.16134287,-26.98284052,479
70.16134279,-26.98204846,464
70.16134271,-26.9812564,442
70.16134262,-26.98046434,426
70.16134254,-26.97967229,417
70.16134244,-26.97888023,406
70.16134235,-26.97808817,392
70.16134225,-26.97729611,380
70.16134215,-26.97650406,373
70.16134204,-26.975712,370
70.16134193,-26.97491994,367
70.16134182,-26.97412788,371
70.16134171,-26.97333583,369
70.16134159,-26.97254377,361
70.16134146,-26.97175171,355
70.16134134,-26.97095965,354
70.16134121,-26.97016759,358
70.16134107,-26.96937554,366
70.16134094,-26.96858348,374
70.1613408,-26.96779142,380
70.16134065,-26.96699936,384
70.1613405,-26.96620731,389
70.16134035,-26.96541525,393
70.1613402,-26.96462319,400
70.16134004,-26.96383113,409
70.16133988,-26.96303908,414
70.16133971,-26.96224702,419
70.16133955,-26.96145496,422
70.16107386,-26.98284074,486
70.16107378,-26.98204869,473
70.1610737,-26.98125665,451
70.16107361,-26.9804646,433
70.16107352,-26.97967255,427
70.16107343,-26.9788805,420
70.16107334,-26.97808846,408
70.16107324,-26.97729641,397
70.16107314,-26.97650436,388
70.16107303,-26.97571231,381
70.16107292,-26.97492027,377
70.16107281,-26.97412822,380
70.16107269,-26.97333617,381
70.16107257,-26.97254412,373
70.16107245,-26.97175208,364
70.16107233,-26.97096003,363
70.1610722,-26.97016798,366
70.16107206,-26.96937594,371
70.16107192,-26.96858389,375
70.16107178,-26.96779184,380
70.16107164,-26.96699979,383
70.16107149,-26.96620775,385
70.16107134,-26.9654157,389
70.16107119,-26.96462365,393
70.16107103,-26.9638316,401
70.16107087,-26.96303956,410
70.1610707,-26.96224751,413
70.16107053,-26.96145546,418
70.16107036,-26.96066342,425
70.16080484,-26.98284096,487
70.16080477,-26.98204893,478
70.16080469,-26.98125689,459
70.1608046,-26.98046485,441
70.16080451,-26.97967282,436
70.16080442,-26.97888078,430
70.16080433,-26.97808874,416
70.16080423,-26.9772967,406
70.16080413,-26.97650467,398
70.16080402,-26.97571263,389
70.16080391,-26.97492059,387
70.1608038,-26.97412856,388
70.16080368,-26.97333652,389
70.16080356,-26.97254448,385
70.16080344,-26.97175244,379
70.16080331,-26.97096041,377
70.16080318,-26.97016837,376
70.16080305,-26.96937633,376
70.16080291,-26.9685843,377
70.16080277,-26.96779226,380
70.16080263,-26.96700022,381
70.16080248,-26.96620819,382
70.16080233,-26.96541615,388
70.16080218,-26.96462411,394
70.16080202,-26.96383207,403
70.16080186,-26.96304004,413
70.16080169,-26.962248,415
70.16080152,-26.96145596,420
70.16080135,-26.96066393,429
70.16053583,-26.98284119,491
70.16053576,-26.98204916,481
70.16053567,-26.98125713,465
70.16053559,-26.98046511,451
70.1605355,-26.97967308,445
70.16053541,-26.97888105,436
70.16053531,-26.97808903,422
70.16053522,-26.977297,412
70.16053511,-26.97650497,403
70.16053501,-26.97571295,395
70.1605349,-26.97492092,393
70.16053479,-26.97412889,394
70.16053467,-26.97333687,394
70.16053455,-26.97254484,394
70.16053443,-26.97175281,393
70.1605343,-26.97096079,392
70.16053417,-26.97016876,389
70.16053404,-26.96937673,385
70.1605339,-26.9685847,382
70.16053376,-26.96779268,383
70.16053362,-26.96700065,384
70.16053347,-26.96620862,387
70.16053332,-26.9654166,396
70.16053316,-26.96462457,403
70.16053301,-26.96383254,410
70.16053284,-26.96304052,419
70.16053268,-26.96224849,425
70.16053251,-26.96145646,428
70.16053234,-26.96066444,435
70.16026682,-26.98284141,494
70.16026674,-26.98204939,484
70.16026666,-26.98125738,471
70.16026658,-26.98046536,461
70.16026649,-26.97967334,455
70.1602664,-26.97888133,442
70.1602663,-26.97808931,427
70.1602662,-26.97729729,419
70.1602661,-26.97650528,409
70.160266,-26.97571326,398
70.16026589,-26.97492125,396
70.16026578,-26.97412923,398
70.16026566,-26.97333721,400
70.16026554,-26.9725452,402
70.16026542,-26.97175318,404
70.16026529,-26.97096116,405
70.16026516,-26.97016915,401
70.16026503,-26.96937713,397
70.16026489,-26.96858511,394
70.16026475,-26.9677931,392
70.16026461,-26.96700108,395
70.16026446,-26.96620906,401
70.16026431,-26.96541705,408
70.16026415,-26.96462503,415
70.160264,-26.96383301,417
70.16026383,-26.963041,424
70.16026367,-26.96224898,429
70.1602635,-26.96145697,433
70.16026333,-26.96066495,438
70.15999788,-26.98363364,510
70.15999781,-26.98284163,499
70.15999773,-26.98204963,487
70.15999765,-26.98125762,479
70.15999757,-26.98046561,474
70.15999748,-26.97967361,468
70.15999739,-26.9788816,455
70.15999729,-26.9780896,436
70.15999719,-26.97729759,422
70.15999709,-26.97650558,411
70.15999699,-26.97571358,396
70.15999688,-26.97492157,394
70.15999676,-26.97412956,398
70.15999665,-26.97333756,405
70.15999653,-26.97254555,408
70.15999641,-26.97175355,409
70.15999628,-26.97096154,407
70.15999615,-26.97016953,407
70.15999602,-26.96937753,407
70.15999588,-26.96858552,405
70.15999574,-26.96779352,403
70.15999559,-26.96700151,407
70.15999545,-26.9662095,414
70.1599953,-26.9654175,419
70.15999514,-26.96462549,421
70.15999498,-26.96383349,423
70.15999482,-26.96304148,427
70.15999466,-26.96224947,432
70.15999449,-26.96145747,435
70.15999432,-26.96066546,440
70.15972887,-26.98363385,515
70.1597288,-26.98284186,503
70.15972872,-26.98204986,490
70.15972864,-26.98125786,481
70.15972856,-26.98046587,480
70.15972847,-26.97967387,478
70.15972838,-26.97888188,462
70.15972828,-26.97808988,441
70.15972818,-26.97729789,428
70.15972808,-26.97650589,415
70.15972797,-26.97571389,403
70.15972787,-26.9749219,397
70.15972775,-26.9741299,401
70.15972764,-26.97333791,409
70.15972752,-26.97254591,415
70.15972739,-26.97175391,417
70.15972727,-26.97096192,415
70.15972714,-26.97016992,413
70.159727,-26.96937793,414
70.15972687,-26.96858593,416
70.15972673,-26.96779393,416
70.15972658,-26.96700194,416
70.15972644,-26.96620994,423
70.15972628,-26.96541795,426
70.15972613,-26.96462595,427
70.15972597,-26.96383396,429
70.15972581,-26.96304196,432
70.15972565,-26.96224996,436
70.15972548,-26.96145797,440
70.15945986,-26.98363407,520
70.15945979,-26.98284208,509
70.15945971,-26.98205009,495
70.15945963,-26.98125811,485
70.15945954,-26.98046612,482
70.15945946,-26.97967414,477
70.15945936,-26.97888215,464
70.15945927,-26.97809017,444
70.15945917,-26.97729818,433
70.15945907,-26.97650619,423
70.15945896,-26.97571421,414
70.15945885,-26.97492222,409
70.15945874,-26.97413024,411
70.15945863,-26.97333825,418
70.15945851,-26.97254627,422
70.15945838,-26.97175428,423
70.15945826,-26.9709623,422
70.15945813,-26.97017031,421
70.15945799,-26.96937832,426
70.15945786,-26.96858634,429
70.15945772,-26.96779435,429
70.15945757,-26.96700237,429
70.15945742,-26.96621038,429
70.15945727,-26.9654184,431
70.15945712,-26.96462641,435
70.15945696,-26.96383443,439
70.1594568,-26.96304244,441
70.15945663,-26.96225045,441
70.15919092,-26.98442625,535
70.15919085,-26.98363428,527
70.15919078,-26.9828423,517
70.1591907,-26.98205033,503
70.15919062,-26.98125835,494
70.15919053,-26.98046638,486
70.15919044,-26.9796744,477
70.15919035,-26.97888243,465
70.15919026,-26.97809045,451
70.15919016,-26.97729848,438
70.15919006,-26.9765065,429
70.15918995,-26.97571452,423
70.15918984,-26.97492255,418
70.15918973,-26.97413057,420
70.15918961,-26.9733386,423
70.15918949,-26.97254662,424
70.15918937,-26.97175465,425
70.15918925,-26.97096267,427
70.15918912,-26.9701707,430
70.15918898,-26.96937872,436
70.15918884,-26.96858675,437
70.1591887,-26.96779477,437
70.15918856,-26.9670028,436
70.15918841,-26.96621082,435
70.15918826,-26.96541885,439
70.15918811,-26.96462687,443
70.15918795,-26.9638349,448
70.15918779,-26.96304292,450
70.15892191,-26.98442646,541
70.15892184,-26.98363449,532
70.15892176,-26.98284253,521
70.15892169,-26.98205056,511
70.15892161,-26.9812586,500
70.15892152,-26.98046663,488
70.15892143,-26.97967467,474
70.15892134,-26.9788827,464
70.15892125,-26.97809074,454
70.15892115,-26.97729877,443
70.15892105,-26.97650681,432
70.15892094,-26.97571484,422
70.15892083,-26.97492288,420
70.15892072,-26.97413091,422
70.1589206,-26.97333895,425
70.15892048,-26.97254698,425
70.15892036,-26.97175502,428
70.15892023,-26.97096305,433
70.1589201,-26.97017109,435
70.15891997,-26.96937912,438
70.15891983,-26.96858716,440
70.15891969,-26.96779519,439
70.15891955,-26.96700323,437
70.1589194,-26.96621126,437
70.15891925,-26.9654193,441
70.1589191,-26.96462733,449
70.15891894,-26.96383537,454
70.15891878,-26.9630434,455
70.1586529,-26.98442666,542
70.15865283,-26.9836347,532
70.15865275,-26.98284275,523
70.15865267,-26.98205079,514
70.15865259,-26.98125884,502
70.15865251,-26.98046688,488
70.15865242,-26.97967493,474
70.15865233,-26.97888298,464
70.15865223,-26.97809102,456
70.15865214,-26.97729907,449
70.15865203,-26.97650711,438
70.15865193,-26.97571516,422
70.15865182,-26.9749232,420
70.15865171,-26.97413125,422
70.15865159,-26.97333929,424
70.15865147,-26.97254734,427
70.15865135,-26.97175538,433
70.15865122,-26.97096343,438
70.15865109,-26.97017147,441
70.15865096,-26.96937952,442
70.15865082,-26.96858756,445
70.15865068,-26.96779561,443
70.15865054,-26.96700365,442
70.15865039,-26.9662117,443
70.15865024,-26.96541975,448
70.15865008,-26.96462779,455
70.15864993,-26.96383584,460
70.15838389,-26.98442686,541
70.15838381,-26.98363492,533
70.15838374,-26.98284297,524
70.15838366,-26.98205103,519
70.15838358,-26.98125908,507
70.1583835,-26.98046714,492
70.15838341,-26.97967519,479
70.15838332,-26.97888325,468
70.15838322,-26.97809131,459
70.15838312,-26.97729936,453
70.15838302,-26.97650742,443
70.15838292,-26.97571547,429
70.15838281,-26.97492353,422
70.1583827,-26.97413158,423
70.15838258,-26.97333964,426
70.15838246,-26.97254769,432
70.15838234,-26.97175575,437
70.15838221,-26.97096381,440
70.15838208,-26.97017186,443
70.15838195,-26.96937992,448
70.15838181,-26.96858797,453
70.15838167,-26.96779603,454
70.15838153,-26.96700408,455
70.15838138,-26.96621214,456
70.15838123,-26.9654202,462
70.15838107,-26.96462825,468
70.15811494,-26.985219,548
70.15811487,-26.98442706,543
70.1581148,-26.98363513,536
70.15811473,-26.9828432,530
70.15811465,-26.98205126,525
70.15811457,-26.98125933,513
70.15811449,-26.98046739,495
70.1581144,-26.97967546,479
70.15811431,-26.97888352,471
70.15811421,-26.97809159,465
70.15811411,-26.97729966,458
70.15811401,-26.97650772,448
70.15811391,-26.97571579,432
70.1581138,-26.97492385,424
70.15811368,-26.97413192,425
70.15811357,-26.97333999,431
70.15811345,-26.97254805,436
70.15811333,-26.97175612,438
70.1581132,-26.97096418,443
70.15811307,-26.97017225,448
70.15811294,-26.96938031,457
70.1581128,-26.96858838,464
70.15811266,-26.96779645,468
70.15811251,-26.96700451,470
70.15811237,-26.96621258,475
70.15811222,-26.96542064,480
70.15784593,-26.98521919,555
